ct_name,ct_id,TotalPop,Female,Male,AgeU5,Age517,Age1824,Age2534,Age3544,Age4554,Age5559,Age6061,Age6264,Age6574,Age75P,BornInState,BornInOtherState,NativeBornOutOfUS,ForeignBornNaturalized,ForeignBornNonCitizen,White,Black,Asian,OtherRace,Hispanic,TwoOrMore,MedHouseIncome,MedHousingCost,MedHouseValue,MedRentAsIncomePct,GINI,SexRatio,Age6064,AgeOld,Veteran,HI_PrivateInsured,HI_PublicInsured,HI_Insured,NoSchool,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,AtLeastBachelor,PopPerHousing,VacentUnits,OwnerOccupied,RenterOccupied,BelowHalfPoverty,BelowPoverty,BelowTwoPoverty,AboveTwoPoverty,PubAssist,UnempRate,ChildInNeed,ChildInNeed_SingleParent,ChildInNeed_SingleMom,ChildInNeed_Nonfamily,EthHet,HH_MarriedCouple,HH_SingleHead,HH_MaleHead,HH_FemaleHead,HH_Nonfamily,HH_LiveAlone,HH_NotAlone,GrandHead,land_area,PopDen
"Census Tract 1414, Allegheny County, Pennsylvania",42003141400,5940,0.5508417508417508,0.44915824915824915,0.05808080808080808,0.11296296296296296,0.05858585858585859,0.2005050505050505,0.11548821548821549,0.09175084175084175,0.0436026936026936,0.022222222222222223,0.07087542087542087,0.10909090909090909,0.11683501683501683,0.553030303030303,0.2658249158249158,0.015488215488215488,0.08905723905723906,0.0765993265993266,0.8015151515151515,0.03063973063973064,0.11397306397306398,0,0.0367003367003367,0.01717171717171717,61856,974,255200,0.289,0.5633,1.2263868065967016,1.5673003888492105e-5,0.31902356902356904,0.051741698920350375,0.8424526663192635,0.2645475073823172,0.9491054368594755,0,0.02250874125874126,0.13308566433566432,0.15537587412587411,0.295236013986014,0.1770104895104895,0.11756993006993006,0.09921328671328672,0.6890297202797204,4.295010845986985,0.4937774524158126,0.5062225475841874,0.4937774524158126,0.029972279972279973,0.08264033264033264,0.23977823977823978,0.7602217602217602,0.005124450951683748,0.056982872200263504,0.0984251968503937,0.023622047244094488,0.023622047244094488,0,0.34200302690201667,0.46266471449487556,0.05197657393850659,0.013177159590043924,0.038799414348462666,0.48535871156661786,0.40043923865300146,0.0849194729136164,0.006639427987742594,2049306,2898.5422382016154
"Census Tract 1516, Allegheny County, Pennsylvania",42003151600,2621,0.5459748187714613,0.45402518122853874,0.06066386875238459,0.11293399465852728,0.07516215185043876,0.19877909194963755,0.1587180465471194,0.1411674933231591,0.059519267455169785,0.023655093475772607,0.04044257916825639,0.04006104540251812,0.08889736741701641,0.7577260587561999,0.18580694391453645,0.008012209080503624,0.027088897367417018,0.021365890881343,0.8576879053796261,0.022128958412819536,0.025944296070202214,0,0.07668828691339183,0.01755055322396032,57204,819,112600,0.23199999999999998,0.3454,1.2025210084033613,2.4455426418935138e-05,0.1930560854635635,0.08033240997229917,0.7733689431514689,0.24532621136970623,0.908813429988554,0.0025393600812595226,0.07211782630777044,0.33062468257998984,0.24225495175215844,0.18689690198070086,0.12036566785170137,0.03809040121889284,0.009649568308786187,0.35500253936008125,3.696755994358251,0.35953026196928634,0.6404697380307136,0.35953026196928634,0.042731781762686,0.052651659671880964,0.19496375429225488,0.8050362457077451,0,0.06290956749672345,0.13186813186813187,0.1076923076923077,0.1076923076923077,0,0.2570195443983172,0.45709123757904246,0.1996386630532972,0.017163504968383016,0.18247515808491419,0.34327009936766034,0.2872628726287263,0.05600722673893405,0.02598936798582398,820480,3194.4715288611546
"Census Tract 1517, Allegheny County, Pennsylvania",42003151700,5069,0.5255474452554745,0.4744525547445255,0.05859143815348195,0.092523180114421,0.10159794831327679,0.2552771749852042,0.12014203985006905,0.08522391004142829,0.05661866245807852,0.03077530084829355,0.032945354113237325,0.10140067074373643,0.06490432037877293,0.6070230814756362,0.21759715920299863,0.01755770368909055,0.09429867824028408,0.06352337739199053,0.8102189781021898,0.0743736437167094,0.031761688695995265,0,0.07378181100808838,0.009863878477017163,56114,925,142700,0.287,0.4321,1.1076923076923078,1.2570655940329625e-5,0.23002564608404025,0.054380664652567974,0.8289603472085224,0.26514105346222133,0.9516669954626159,0.0034318901795142554,0.031151003167898626,0.23020063357972545,0.2212249208025343,0.24049630411826822,0.1689545934530095,0.028247096092925028,0.07972544878563886,0.5174234424498416,3.9386169386169385,0.44787644787644787,0.5521235521235521,0.44787644787644787,0.08956401657131584,0.12961136318800554,0.2836851449990136,0.7163148550009864,0.018447018447018446,0.04420731707317073,0.18929503916449086,0.17754569190600522,0.09921671018276762,0,0.3314639120402795,0.4693264693264693,0.09523809523809523,0.031746031746031744,0.06349206349206349,0.43543543543543545,0.3183183183183183,0.11711711711711711,0,1189443,4261.658608272948
"Census Tract 1608, Allegheny County, Pennsylvania",42003160800,2803,0.41419907242240456,0.5858009275775954,0.0035676061362825543,0.11344987513378522,0.2497324295397788,0.17873706742775597,0.09989297181591153,0.10631466286122013,0.0784873349982162,0.01783803068141277,0.054941134498751334,0.03317873706742776,0.06386014983945773,0.8151980021405637,0.16446664288262575,0.013556903317873707,0.0067784516589368534,0,0.9165180164109882,0.029967891544773455,0.0035676061362825543,0,0.013913663931501962,0.0360328219764538,43068,843,78400,0.24600000000000002,0.4276,0.7070645554202193,2.596473962902751e-5,0.1698180520870496,0.05818181818181818,0.6831965750981092,0.3082411701748127,0.88547984302533,0.006197183098591549,0.0771830985915493,0.3357746478873239,0.2647887323943662,0.2112676056338028,0.05802816901408451,0.04563380281690141,0.007323943661971831,0.3222535211267606,4.695142378559464,0.4866723989681857,0.5133276010318143,0.4866723989681857,0.058655221745350504,0.18097281831187412,0.4874821173104435,0.5125178826895566,0.04299226139294927,0.04535274356103024,0.375,0.16158536585365854,0.16158536585365854,0.04573170731707317,0.15759196895329897,0.2519346517626827,0.21668099742046432,0.06534823731728288,0.15133276010318142,0.531384350816853,0.2768701633705933,0.2545141874462597,0.016666666666666666,1029321,2723.1543901270834
"Census Tract 1609, Allegheny County, Pennsylvania",42003160900,3314,0.4909474954737477,0.5090525045262523,0.015992757996378996,0.06125528062764032,0.2987326493663247,0.2383826191913096,0.13065781532890766,0.07030778515389258,0.03047676523838262,0.009656004828002414,0.015992757996378996,0.06427278213639107,0.06427278213639107,0.6282438141219071,0.27821363910681957,0.011466505733252867,0.02595051297525649,0.05612552806276403,0.8753771876885938,0.040132770066385035,0.04133977066988533,0.003621001810500905,0.036210018105009054,0.0033192516596258297,53241,978,227600,0.255,0.5166,0.9644339063426199,7.739518052016116e-6,0.15419432709716355,0.041474654377880185,0.8324225865209471,0.18032786885245902,0.9310868245294475,0.004352030947775629,0.04206963249516441,0.21470019342359767,0.16682785299806577,0.21518375241779497,0.17940038684719536,0.13539651837524178,0.04642166344294004,0.5764023210831722,7.066098081023454,0.7108508014796547,0.28914919852034526,0.7108508014796547,0.17123287671232876,0.2587173100871731,0.4019302615193026,0.5980697384806973,0,0.0563041385948027,0.1875,0.11328125,0.1015625,0,0.2290598689053116,0.2120838471023428,0.09617755856966707,0.043773119605425403,0.05240443896424168,0.6917385943279901,0.47287299630086316,0.21886559802712702,0.010596026490066225,1244897,2662.0676248717764
"Census Tract 1702, Allegheny County, Pennsylvania",42003170200,2978,0.4845533915379449,0.515446608462055,0,0.0033579583613163196,0.35325721961047685,0.2723304231027535,0.07488247145735392,0.04969778374748153,0.0893216924110141,0.010745466756212223,0.03626595030221625,0.0577568838146407,0.052384150436534584,0.7394224311618536,0.23371390194761585,0,0.014103425117528543,0.012760241773002015,0.9486232370718604,0.007051712558764272,0.021155137676292814,0.009402283411685695,0.0083948959032908,0.005372733378106112,43750,971,186800,0.36700000000000005,0.4723,0.9400651465798046,1.5786238098867853e-5,0.15715245130960376,0.02628032345013477,0.8687038280725319,0.1470785762256548,0.935191403626595,0.005741127348643006,0.031837160751565764,0.2578288100208768,0.1722338204592902,0.36482254697286015,0.10386221294363257,0.04749478079331942,0.021920668058455117,0.5381002087682673,3.2510917030567685,0.4576672587329781,0.5423327412670219,0.4576672587329781,0.14137004701141706,0.31867024848891873,0.4657488247145735,0.5342511752854264,0.02960331557134399,0.058851004203643156,0,0,0,0,0.09942894411265768,0.13143872113676733,0.055062166962699825,0.02664298401420959,0.028419182948490232,0.8134991119005328,0.5796329188869154,0.23386619301361752,0,1120492,2657.7610549651404
"Census Tract 1706, Allegheny County, Pennsylvania",42003170600,1780,0.39269662921348314,0.6073033707865169,0.0050561797752808986,0.05393258426966292,0.2443820224719101,0.2550561797752809,0.060112359550561795,0.15617977528089888,0.05112359550561798,0.021910112359550562,0.04101123595505618,0.07977528089887641,0.03146067415730337,0.7106741573033708,0.16853932584269662,0.010674157303370787,0.1101123595505618,0,0.9089887640449438,0.05449438202247191,0,0.003932584269662922,0.021348314606741574,0.011235955056179775,43508,719,79500,0.32799999999999996,0.5166,0.6466234967622572,3.534907208685772e-5,0.1741573033707865,0.06746268656716418,0.6904494382022472,0.24269662921348314,0.8404494382022472,0,0.09758064516129032,0.3911290322580645,0.19516129032258064,0.15564516129032258,0.06612903225806452,0.041935483870967745,0.05241935483870968,0.31612903225806455,3.9035087719298245,0.44727272727272727,0.5527272727272727,0.44727272727272727,0.14325842696629212,0.22528089887640448,0.4264044943820225,0.5735955056179776,0.03151515151515152,0.04799301919720768,0.4095238095238095,0.4095238095238095,0.3523809523809524,0,0.17017232672642357,0.1478787878787879,0.2084848484848485,0.09333333333333334,0.11515151515151516,0.6436363636363637,0.44,0.20363636363636364,0.009230769230769232,835825,2129.6323991266113
"Census Tract 1803, Allegheny County, Pennsylvania",42003180300,2558,0.5715402658326818,0.4284597341673182,0.03635652853792025,0.281078967943706,0.06606724003127443,0.11767005473025802,0.13017982799061767,0.1415168100078186,0.07310398749022674,0.02150117279124316,0.027365129007036748,0.060594214229867084,0.044566067240031274,0.9327599687255669,0.06724003127443315,0,0,0,0.5109460516028147,0.39796716184519154,0,0.004691164972634871,0,0.08639562157935887,29646,556,34e3,0.326,0.4223,1.3339416058394162,1.910332361152459e-5,0.15402658326817825,0.07789232531500573,0.390539483971853,0.5785770132916341,0.8780297107114934,0.012048192771084338,0.09828788839568801,0.49714648065948003,0.32403297400126824,0.04438807863031072,0.02219403931515536,0.013950538998097653,0,0.08053265694356374,4.754646840148699,0.49672591206735267,0.5032740879326474,0.49672591206735267,0.1544175136825645,0.2869429241594996,0.6227521501172791,0.37724784988272086,0.13189897100093545,0.20056497175141244,0.5948275862068966,0.5948275862068966,0.5948275862068966,0,0.5730700599874927,0.1637043966323667,0.41814780168381666,0.014967259120673527,0.4031805425631431,0.41814780168381666,0.35827876520112256,0.05986903648269411,0.02440677966101695,769306,3325.0748076838086
"Census Tract 1807, Allegheny County, Pennsylvania",42003180700,2260,0.44601769911504424,0.5539823008849557,0.04336283185840708,0.11150442477876106,0.15442477876106195,0.24292035398230089,0.09513274336283185,0.11415929203539824,0.06460176991150443,0.026991150442477876,0.017256637168141593,0.07566371681415929,0.05398230088495575,0.8181415929203539,0.13893805309734514,0.008849557522123894,0.018584070796460177,0.015486725663716814,0.7548672566371681,0.18584070796460178,0.00752212389380531,0,0.016371681415929203,0.035398230088495575,39023,801,63600,0.282,0.4644,0.805111821086262,1.9578667084344897e-5,0.1738938053097345,0.07225130890052356,0.5715563506261181,0.4208407871198569,0.8841681574239714,0.012171684817424727,0.057014734144778985,0.39461883408071746,0.23766816143497757,0.20755925688661114,0.09096732863549008,0.008327994875080076,0.003843689942344651,0.3106982703395259,5,0.5429726996966633,0.4570273003033367,0.5429726996966633,0.10835214446952596,0.22437923250564334,0.44830699774266364,0.5516930022573363,0.06572295247724974,0.06844741235392321,0.7,0.32571428571428573,0.32571428571428573,0.08857142857142856,0.39406100712663483,0.23862487360970677,0.1506572295247725,0.046511627906976744,0.10414560161779575,0.6107178968655207,0.4186046511627907,0.19211324570273003,0.003875968992248062,393380,5745.081092073821
"Census Tract 1903, Allegheny County, Pennsylvania",42003190300,1988,0.4642857142857143,0.5357142857142857,0.021629778672032193,0.05331991951710262,0.13682092555331993,0.2711267605633803,0.08702213279678069,0.08350100603621731,0.06086519114688129,0.05080482897384306,0.04627766599597585,0.10362173038229376,0.08501006036217304,0.7540241448692153,0.22887323943661972,0.004024144869215292,0.005030181086519115,0.008048289738430584,0.8843058350100603,0.03571428571428571,0,0,0.05734406438631791,0.022635814889336015,65469,898,117600,0.22699999999999998,0.4616,0.8666666666666667,4.883425300292702e-5,0.2857142857142857,0.07612833061446438,0.8289738430583501,0.24245472837022133,0.8898390342052314,0,0.054243777919591576,0.200382897255903,0.2852584556477345,0.27696234843650286,0.10274409700063816,0.03382259093809828,0.04658583280153159,0.4601148691767709,3.457391304347826,0.4549763033175355,0.5450236966824644,0.4549763033175355,0.06287726358148893,0.10261569416498995,0.25704225352112675,0.7429577464788732,0.009478672985781991,0.0473970473970474,0.1476510067114094,0.1476510067114094,0.06711409395973154,0,0.21292695812703177,0.3071090047393365,0.11848341232227488,0.04739336492890995,0.07109004739336493,0.5744075829383887,0.45213270142180095,0.12227488151658768,0,780870,2545.8783152125193
"Census Tract 1911, Allegheny County, Pennsylvania",42003191100,2522,0.48493259318001586,0.5150674068199841,0.07335448057097542,0.0689928628072958,0.05114988104678826,0.2430610626486915,0.13283108643933386,0.1070578905630452,0.08366375892149087,0.030531324345757335,0.057097541633624106,0.084456780333069,0.06780333068992862,0.8041237113402062,0.16217287866772404,0.009119746233148296,0.0031720856463124504,0.02141157811260904,0.9619349722442506,0.01823949246629659,0.01506740681998414,0.0015860428231562252,0,0.0031720856463124504,62206,1011,94900,0.26,0.4593,0.9414934565050039,3.4745783496979155e-5,0.23988897700237904,0.14331946370781323,0.7850911974623315,0.28628072957969863,0.93695479777954,0.009341199606686333,0.058505408062930184,0.3230088495575221,0.23795476892822026,0.21238938053097345,0.1415929203539823,0.01720747295968535,0.009341199606686333,0.3805309734513274,3.013142174432497,0.2846153846153846,0.7153846153846154,0.2846153846153846,0.07256145915939731,0.13203806502775575,0.2632831086439334,0.7367168913560667,0.006837606837606838,0.03784477228992944,0.38440111420612816,0.23676880222841226,0.23676880222841226,0,0.07410882568056143,0.42564102564102563,0.13162393162393163,0.037606837606837605,0.09401709401709402,0.4427350427350427,0.3213675213675214,0.12136752136752137,0.014602803738317757,1612349,1564.177482666594
"Census Tract 1914, Allegheny County, Pennsylvania",42003191400,2586,0.5738592420726991,0.42614075792730083,0.02320185614849188,0.04640371229698376,0.17633410672853828,0.30355761794276875,0.07269914926527456,0.10595514307811292,0.03402938901778809,0.01160092807424594,0.04717710750193349,0.07269914926527456,0.10634184068058777,0.7532869296210364,0.20843000773395204,0.00580046403712297,0.02320185614849188,0.009280742459396751,0.908739365815932,0.06380510440835267,0.002320185614849188,0.00580046403712297,0.005413766434648105,0.013921113689095127,42216,824,83e3,0.24600000000000002,0.4621,1.3466424682395643,2.2729325435490885e-5,0.23781902552204176,0.06650041562759768,0.7838360402165506,0.29698375870069604,0.919953596287703,0.005128205128205128,0.06923076923076923,0.21743589743589745,0.2641025641025641,0.27384615384615385,0.11538461538461539,0.028717948717948718,0.03128205128205128,0.44923076923076927,5.597402597402597,0.6751054852320675,0.32489451476793246,0.6751054852320675,0.06960556844547564,0.15467904098994587,0.3994586233565352,0.6005413766434649,0.035161744022503515,0.09836065573770492,0.5888888888888889,0.3333333333333333,0.2111111111111111,0,0.16985953875020998,0.18143459915611815,0.12376933895921238,0.02461322081575246,0.09915611814345991,0.6947960618846695,0.43037974683544306,0.26441631504922647,0.008468595624558928,945372,2735.431131871898
"Census Tract 1915, Allegheny County, Pennsylvania",42003191500,1909,0.4829753797799895,0.5170246202200105,0.07124148768989,0.07700366684127816,0.11210057621791514,0.34834992142482973,0.07909900471451022,0.09219486642221059,0.08328968046097433,0.014667365112624411,0.0041906757464641176,0.06914614981665794,0.04871660555264536,0.7778941854374017,0.15453116815086432,0.017286537454164485,0.020953378732320588,0.029334730225248823,0.7517024620220011,0.13410162388685176,0.011524358302776323,0,0.08486118386589837,0.0178103719224725,34496,721,74400,0.23800000000000002,0.4053,0.934143870314083,9.878491806751456e-6,0.13672079622839184,0.07441574415744158,0.5819800942902043,0.3237297014143531,0.818753273965427,0.007082152974504249,0.09844192634560907,0.32223796033994334,0.2754957507082153,0.2103399433427762,0.0821529745042493,0.0113314447592068,0,0.30382436260623225,5.631268436578171,0.6311207834602829,0.36887921653971706,0.6311207834602829,0.07647983237297014,0.21634363541121004,0.4431639601885804,0.5568360398114196,0.008705114254624592,0.096826688364524,0.27208480565371024,0.24028268551236748,0.13780918727915195,0,0.4093087223515419,0.1926006528835691,0.18498367791077258,0.0794341675734494,0.10554951033732318,0.6224156692056583,0.43743199129488575,0.18498367791077258,0.008687258687258687,802610,2378.4901758014475
"Census Tract 1916, Allegheny County, Pennsylvania",42003191600,4458,0.46343651861821444,0.5365634813817856,0.06482727680574249,0.10408254822790489,0.11260655002243158,0.19358456707043517,0.10699865410497982,0.16218034993270525,0.08052938537460745,0.014804845222072678,0.01996410946612831,0.05944369672498878,0.08097801704800359,0.7803947958725886,0.10834454912516824,0.021085688649618663,0.05047106325706595,0.039703903095558546,0.7577388963660835,0.14849708389412292,0.019515477792732168,0,0.062135486765365636,0.012113055181695828,43977,787,78300,0.268,0.3819,0.8637123745819398,7.799227162001118e-6,0.17519066846119336,0.08852901484480431,0.6554508748317631,0.3546433378196501,0.8683266038582323,0.03840149859506713,0.12082422728691851,0.2700593193880737,0.3552919138307836,0.17421167655323136,0.06493911957539807,0.00842959725257571,0.0062441461130190445,0.25382453949422423,3.826609442060086,0.3900523560209424,0.6099476439790575,0.3900523560209424,0.054788317862802804,0.1664025356576862,0.4315146026714965,0.5684853973285036,0.03821989528795811,0.07633587786259542,0.28950863213811423,0.1699867197875166,0.10624169986719788,0,0.3993919823139691,0.34921465968586385,0.2036649214659686,0.04764397905759162,0.15602094240837697,0.44712041884816756,0.3094240837696335,0.13769633507853404,0.011697979439914925,2422505,1840.243879785594
"Census Tract 1917, Allegheny County, Pennsylvania",42003191700,3677,0.4922491161272777,0.5077508838727224,0.04351373402230079,0.14957846070165895,0.07206962197443569,0.21484906173511015,0.11449551264617895,0.11422355180853958,0.07560511286374762,0.014141963557247757,0.061735110144139245,0.06717432689692684,0.07261354364971444,0.7878705466412836,0.12020669023660593,0.004623334239869459,0.03045961381561055,0.056839815066630404,0.8477019309219472,0.059287462605384825,0.020940984498232253,0.0024476475387544194,0.03073157465324993,0.03889039978243133,49321,840,94300,0.33799999999999997,0.4268,0.9694697375468665,2.0635592521454178e-5,0.2156649442480283,0.12032355915065723,0.768017405493609,0.32064182757682896,0.9091650802284471,0.013323464100666173,0.0921539600296077,0.32420429311621024,0.271280532938564,0.21687638786084382,0.07438934122871947,0.021095484826054774,0,0.31236121391561805,3.306654676258993,0.28211749515816653,0.7178825048418335,0.28211749515816653,0.03213296398891967,0.0745152354570637,0.2916897506925208,0.7083102493074792,0.0342156229825694,0.07409155261915998,0.3112676056338028,0.22253521126760564,0.10704225352112676,0,0.2749850244028824,0.38282763072950293,0.20593931568754034,0.09231762427372499,0.11362169141381537,0.41123305358295675,0.3344092963202066,0.07682375726275016,0.0021141649048625794,1865135,1971.4390647325797
"Census Tract 1918, Allegheny County, Pennsylvania",42003191800,5261,0.5076981562440601,0.49230184375593994,0.05607298992586961,0.12792244820376356,0.08097319901159475,0.1490210986504467,0.12830260406766775,0.18285497053792055,0.06709750997909143,0.013495533168599127,0.040486599505797374,0.07964265348793005,0.07413039346131914,0.8834822277133625,0.07451054932522334,0.0038015586390420073,0.023949819425964646,0.014255844896407526,0.9085725147310397,0.009503896597605019,0.03402394981942596,0.005892415890515111,0.026991066337198253,0.015016156624215928,55271,852,88700,0.28600000000000003,0.3911,1.0312741312741314,1.0260812141113192e-5,0.20775517962364567,0.09783368273934312,0.7137426344801369,0.3130583539251093,0.9163657099410758,0,0.1078355314197052,0.3281613653995345,0.3152314455650375,0.1595552107576933,0.07680372381691233,0.0062063615205585725,0.0062063615205585725,0.24877165761572276,3.053395240858967,0.2658713250958671,0.7341286749041329,0.2658713250958671,0.042767534689222585,0.06538680859152253,0.2748526896027371,0.7251473103972629,0.020025564550489986,0.07173412306679829,0.1683884297520661,0.0878099173553719,0.024793388429752067,0,0.172259309076653,0.4184064763527908,0.16063059224541967,0.036642522368981675,0.12398806987643801,0.42096293140178953,0.3498082658713251,0.07115466553046443,0.014012010294538175,1453327,3619.9699035385706
"Census Tract 1919, Allegheny County, Pennsylvania",42003191900,1952,0.5179303278688525,0.48206967213114754,0.0389344262295082,0.1567622950819672,0.0701844262295082,0.1362704918032787,0.16905737704918034,0.17315573770491804,0.07377049180327869,0.008709016393442622,0.039959016393442626,0.05891393442622951,0.07428278688524591,0.8857581967213115,0.08760245901639344,0,0.004610655737704918,0.022028688524590164,0.7966188524590164,0.13268442622950818,0.022540983606557378,0,0,0.04815573770491803,39315,809,78500,0.345,0.4188,1.0743889479277366,2.4932393845740395e-5,0.18186475409836067,0.0732484076433121,0.6503604531410917,0.3305870236869207,0.8908341915550978,0.0027913468248429866,0.08234473133286811,0.3307745987438939,0.2826238660153524,0.19260293091416608,0.07397069085833916,0.007676203768318213,0.030006978367062107,0.30425680390788556,3.2533333333333334,0.3603411513859275,0.6396588486140725,0.3603411513859275,0.11894953656024716,0.1477857878475798,0.3717816683831102,0.6282183316168898,0.035181236673773986,0.0962566844919786,0.2879581151832461,0.2801047120418848,0.2591623036649215,0,0.34496617592717005,0.267590618336887,0.2942430703624733,0.07356076759061833,0.22068230277185502,0.43816631130063965,0.38486140724946694,0.053304904051172705,0.0045351473922902496,608784,3206.391757996268
"Census Tract 1920, Allegheny County, Pennsylvania",42003192000,3620,0.5314917127071823,0.4685082872928177,0.06077348066298342,0.11767955801104972,0.07513812154696133,0.1734806629834254,0.12292817679558012,0.16988950276243095,0.045027624309392264,0.023480662983425413,0.037016574585635356,0.07292817679558011,0.10165745856353592,0.8104972375690608,0.1541436464088398,0.006906077348066298,0.0071823204419889505,0.021270718232044197,0.7875690607734807,0.12071823204419889,0.014917127071823204,0.011602209944751382,0.024033149171270717,0.04116022099447514,41891,694,77300,0.287,0.4378,1.1344339622641508,1.671194407985104e-5,0.2350828729281768,0.12575655682582382,0.7340305257207462,0.322215941209723,0.9160542679479932,0,0.0766099185788305,0.3619541080680977,0.2934863064396743,0.20244263508512214,0.04330125832716506,0.02220577350111029,0,0.2679496669133975,4.022222222222222,0.4568497284248642,0.5431502715751357,0.4568497284248642,0.08826879271070615,0.1611617312072893,0.3619020501138952,0.6380979498861048,0.022329511164755584,0.08,0.25386996904024767,0.2089783281733746,0.16408668730650156,0,0.362533194957419,0.2884731442365721,0.2383826191913096,0.06155703077851539,0.1768255884127942,0.4731442365721183,0.4224502112251056,0.05069402534701267,0.023747841105354058,1360696,2660.4032054184036
"Census Tract 2023, Allegheny County, Pennsylvania",42003202300,3858,0.512182477967859,0.487817522032141,0.0184033177812338,0.06998444790046657,0.07076205287713841,0.2545360290305858,0.10082944530844998,0.10808709175738725,0.09953343701399689,0.02332814930015552,0.05080352514256091,0.07594608605495075,0.12778641783307412,0.6798859512700881,0.13582166925868325,0.0038880248833592537,0.10186625194401244,0.07853810264385692,0.7744945567651633,0.06220839813374806,0.11975116640746501,0.002851218247796786,0.01658890616899948,0.02410575427682737,56600,825,138600,0.249,0.4081,1.0499468650371944,1.9215052991891245e-5,0.2778641783307413,0.0730736423087859,0.8515012172031377,0.2218014606437652,0.9464430619421152,0.0015413070283600493,0.07274969173859433,0.31165228113440197,0.22657213316892724,0.18680641183723798,0.17909987669543773,0.02311960542540074,0,0.38902589395807646,3.916751269035533,0.4938335046248715,0.5061664953751285,0.4938335046248715,0.0037868542061130646,0.042466865025696514,0.1522856370029754,0.8477143629970246,0.009249743062692703,0.023133116883116884,0.04985337243401759,0,0,0,0.38108354624418284,0.3658787255909558,0.10328879753340185,0.05344295991778006,0.04984583761562179,0.5308324768756424,0.47584789311408016,0.05498458376156218,0,2532255,1523.543245052335
"Census Tract 2107, Allegheny County, Pennsylvania",42003210700,1944,0.48662551440329216,0.5133744855967078,0.01646090534979424,0.13271604938271606,0.07098765432098765,0.24897119341563786,0.09104938271604938,0.125,0.07767489711934156,0.032407407407407406,0.07613168724279835,0.10082304526748971,0.027777777777777776,0.7988683127572016,0.16358024691358025,0,0.023662551440329218,0.013888888888888888,0.2813786008230453,0.6589506172839507,0.009259259259259259,0.010802469135802469,0.026234567901234566,0.013374485596707819,40403,760,88300,0.28800000000000003,0.4952,0.9478957915831663,5.5832867618418594e-5,0.23713991769547327,0.14268440145102781,0.6008230452674898,0.3420781893004115,0.8786008230452675,0.010554089709762533,0.06530343007915568,0.24274406332453827,0.41226912928759896,0.18865435356200527,0.0679419525065963,0.010554089709762533,0.012532981530343008,0.27968337730870707,3.819253438113949,0.48272357723577236,0.5172764227642277,0.48272357723577236,0.04681069958847737,0.17232510288065844,0.43004115226337447,0.5699588477366255,0.06504065040650407,0.08408679927667269,0.25862068965517243,0.25862068965517243,0.25862068965517243,0,0.4855406103405646,0.2184959349593496,0.19410569105691056,0.05589430894308943,0.13821138211382114,0.5873983739837398,0.4583333333333333,0.1290650406504065,0.026468155500413565,722950,2688.9826405698873
"Census Tract 2206, Allegheny County, Pennsylvania",42003220600,1514,0.4947159841479524,0.5052840158520475,0.040290620871862616,0.06803170409511229,0.04425363276089828,0.285997357992074,0.1010568031704095,0.11955085865257596,0.07331571994715984,0.02047556142668428,0.052840158520475564,0.12285336856010567,0.071334214002642,0.6096433289299867,0.3480845442536328,0,0.0178335535006605,0.02443857331571995,0.6519154557463672,0.2536327608982827,0.010568031704095112,0.007926023778071334,0.04953764861294584,0.026420079260237782,4e4,764,209600,0.268,0.5556,0.9790849673202615,4.842517830063399e-5,0.2675033025099075,0.08,0.6875825627476883,0.36988110964332893,0.9220607661822986,0.02494154325798909,0.1044427123928293,0.1480904130943102,0.19173811379579112,0.3133281371784879,0.18394388152766952,0.030397505845674203,0.028059236165237724,0.5557287607170694,4.963934426229508,0.6699134199134199,0.3300865800865801,0.6699134199134199,0.07456724367509987,0.2603195739014647,0.37616511318242346,0.6238348868175766,0.047619047619047616,0.07547169811320754,0.5548780487804879,0.5365853658536586,0.5365853658536586,0,0.5073501567928747,0.1937229437229437,0.05952380952380952,0.004329004329004329,0.05519480519480519,0.7467532467532467,0.6504329004329005,0.09632034632034632,0.0048216007714561235,430172,3519.5224235887044
"Census Tract 2406, Allegheny County, Pennsylvania",42003240600,2283,0.5085413929040736,0.4914586070959264,0.03591765221200175,0.10424879544459045,0.07577748576434516,0.24003504161191414,0.06876916338151555,0.18528252299605782,0.08453788874288218,0.018396846254927726,0.04117389399912396,0.05562855891371003,0.09023215067893123,0.791940429259746,0.1616294349540079,0.003504161191414805,0.00700832238282961,0.03591765221200175,0.7936925098554534,0.1410424879544459,0.023215067893123085,0,0.014892685063512922,0.02715724923346474,40566,721,58400,0.268,0.5476,1.0347593582887702,2.6093184517762454e-5,0.20543144984669295,0.06877228731533368,0.692071835304424,0.3657468243539203,0.9290407358738502,0.004469273743016759,0.04692737430167598,0.3776536312849162,0.26033519553072626,0.15251396648044693,0.06536312849162011,0.07094972067039106,0.026256983240223464,0.31508379888268156,3.6941747572815533,0.46632124352331605,0.533678756476684,0.46632124352331605,0.0639509417433202,0.18134034165571616,0.38983793254489707,0.6101620674551029,0.03367875647668394,0.102322206095791,0.69375,0.6,0.6,0,0.34866096875935926,0.25647668393782386,0.21502590673575128,0.09671848013816926,0.11830742659758203,0.5284974093264249,0.43955094991364424,0.08894645941278066,0,1225505,1862.905496101607
